task_id,department,planner_type,task_name,equipment_or_item_id,activity_type,frequency,due_type,due_date,report_due_date,last_done_date,action_done_date,action_status,report_done_date,report_status,responsible_email,report_link,rescheduled_from,reschedule_reason,remarks,source_file
ENG-PM-104-20260920,Engineering,Preventive Maintenance,PM - AHU-8,UTL/04145,preventive_maintenance,monthly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-105-20260920,Engineering,Preventive Maintenance,PM - AHU-9,UTL/04146,preventive_maintenance,monthly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-106-20260920,Engineering,Preventive Maintenance,PM - AHU-10,UTL/04147,preventive_maintenance,monthly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-107-20260920,Engineering,Preventive Maintenance,PM - AHU-11,UTL/04148,preventive_maintenance,monthly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-108-20260920,Engineering,Preventive Maintenance,PM - AHU-12,UTL/04149,preventive_maintenance,monthly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-109-20260920,Engineering,Preventive Maintenance,PM - AHU-13,UTL/04150,preventive_maintenance,monthly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-110-20260920,Engineering,Preventive Maintenance,PM - AHU-14,UTL/04151,preventive_maintenance,monthly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-111-20260920,Engineering,Preventive Maintenance,PM - AHU-15,UTL/04152,preventive_maintenance,monthly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-112-20260920,Engineering,Preventive Maintenance,PM - AHU-16,UTL/04153,preventive_maintenance,monthly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-113-20260920,Engineering,Preventive Maintenance,PM - AHU-17,UTL/04154,preventive_maintenance,monthly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-127-20260920,Engineering,Preventive Maintenance,PM - Manufacturing Tank SS.316 L,PRE/01002,preventive_maintenance,quarterly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-128-20260920,Engineering,Preventive Maintenance,PM - Liquid Storage Tank SS.316 L,PRE/01003,preventive_maintenance,quarterly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-129-20260920,Engineering,Preventive Maintenance,PM - Sucrose Syrup MFG. Tank - 2KL,PRE/01165,preventive_maintenance,quarterly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-130-20260920,Engineering,Preventive Maintenance,PM - Liquid Storage Tank,PRE/01004,preventive_maintenance,quarterly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-131-20260920,Engineering,Preventive Maintenance,PM - Liquid Storage Tank,PRE/01005,preventive_maintenance,quarterly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-147-20260920,Engineering,Preventive Maintenance,PM - 650 Lit Manufacturing Tank S. S. 316 L,PRE/01029,preventive_maintenance,quarterly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-178-20260920,Engineering,Preventive Maintenance,PM - Pre Mixing Vessel – 1,PRE/01162,preventive_maintenance,monthly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-179-20260920,Engineering,Preventive Maintenance,PM - Pre Mixing Vessel – 2,PRE/01163,preventive_maintenance,monthly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-219-20260920,Engineering,Preventive Maintenance,PM - Bottle Carton Packing Machine,PRE/01276,preventive_maintenance,monthly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-220-20260920,Engineering,Preventive Maintenance,PM - Sachets Filling & Sealing Machine,PRE/01275,preventive_maintenance,monthly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-221-20260920,Engineering,Preventive Maintenance,PM - Manufacturing Tank -10kl,PRE/01077,preventive_maintenance,quarterly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-222-20260920,Engineering,Preventive Maintenance,PM - Manufacturing Tank,PRE/01078,preventive_maintenance,quarterly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-223-20260920,Engineering,Preventive Maintenance,PM - Liquid Storage Tank,PRE/01079,preventive_maintenance,quarterly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-224-20260920,Engineering,Preventive Maintenance,PM - Liquid Storage Tank,PRE/01080,preventive_maintenance,quarterly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-229-20260920,Engineering,Preventive Maintenance,PM - Bottle Washing Machine,PRE/01087,preventive_maintenance,monthly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-230-20260920,Engineering,Preventive Maintenance,PM - 20-Head Mono-Block Volumetric Bottle Filling & ROPP Cap Sealing Machine,PRE/01088,preventive_maintenance,monthly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-235-20260920,Engineering,Preventive Maintenance,PM - Premixing Vessel – 1,PRE/01099,preventive_maintenance,quarterly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-236-20260920,Engineering,Preventive Maintenance,PM - Premixing Vessel – 2,PRE/01100,preventive_maintenance,quarterly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-237-20260920,Engineering,Preventive Maintenance,PM - Sucrose Syrup Manufacturing Tank,PRE/01101,preventive_maintenance,quarterly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-241-20260920,Engineering,Preventive Maintenance,PM - Sugar Transfer Bin,PRE/01123,preventive_maintenance,quarterly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-245-20260920,Engineering,Preventive Maintenance,PM - Manufacturing Vessel,PRE/01159,preventive_maintenance,quarterly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-246-20260920,Engineering,Preventive Maintenance,PM - Storage Vessel,PRE/01160,preventive_maintenance,quarterly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-247-20260920,Engineering,Preventive Maintenance,PM - Storage Vessel,PRE/01161,preventive_maintenance,quarterly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-249-20260920,Engineering,Preventive Maintenance,PM - Self Adhesive Labeling Machine,PRE/01171,preventive_maintenance,monthly,specific_date,2026-09-20,2026-09-30,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q; source sheet: PM PRODUCTION II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-014-20260927,Engineering,Preventive Maintenance,PM - Online UPS,UTL/04134,preventive_maintenance,quarterly,specific_date,2026-09-27,2026-10-07,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM UTILITY,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-114-20260927,Engineering,Preventive Maintenance,PM - AHU-19,UTL/04156,preventive_maintenance,monthly,specific_date,2026-09-27,2026-10-07,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-115-20260927,Engineering,Preventive Maintenance,PM - AHU-20,UTL/04157,preventive_maintenance,monthly,specific_date,2026-09-27,2026-10-07,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-116-20260927,Engineering,Preventive Maintenance,PM - AHU-21,UTL/04158,preventive_maintenance,monthly,specific_date,2026-09-27,2026-10-07,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-117-20260927,Engineering,Preventive Maintenance,PM - AHU-22,UTL/04159,preventive_maintenance,monthly,specific_date,2026-09-27,2026-10-07,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-118-20260927,Engineering,Preventive Maintenance,PM - AHU-23,UTL/04160,preventive_maintenance,monthly,specific_date,2026-09-27,2026-10-07,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-119-20260927,Engineering,Preventive Maintenance,PM - AHU-24,UTL/04161,preventive_maintenance,monthly,specific_date,2026-09-27,2026-10-07,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-120-20260927,Engineering,Preventive Maintenance,PM - AHU-25,UTL/04162,preventive_maintenance,monthly,specific_date,2026-09-27,2026-10-07,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-121-20260927,Engineering,Preventive Maintenance,PM - AHU-26,UTL/04163,preventive_maintenance,monthly,specific_date,2026-09-27,2026-10-07,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-122-20260927,Engineering,Preventive Maintenance,PM - AHU-27,UTL/04164,preventive_maintenance,monthly,specific_date,2026-09-27,2026-10-07,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-123-20260927,Engineering,Preventive Maintenance,PM - AHU-28,UTL/04165,preventive_maintenance,monthly,specific_date,2026-09-27,2026-10-07,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-124-20260927,Engineering,Preventive Maintenance,PM - AHU-29,UTL/04166,preventive_maintenance,monthly,specific_date,2026-09-27,2026-10-07,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-125-20260927,Engineering,Preventive Maintenance,PM - AHU-30,UTL/04167,preventive_maintenance,monthly,specific_date,2026-09-27,2026-10-07,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-126-20260927,Engineering,Preventive Maintenance,PM - AHU-31,UTL/04168,preventive_maintenance,monthly,specific_date,2026-09-27,2026-10-07,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU II,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-164-20260927,Engineering,Preventive Maintenance,PM - Storage Tank SS.316 L,PRE/01067,preventive_maintenance,quarterly,specific_date,2026-09-27,2026-10-07,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-168-20260927,Engineering,Preventive Maintenance,PM - Manufacturing Tank SS.316 L,PRE/01071,preventive_maintenance,quarterly,specific_date,2026-09-27,2026-10-07,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-180-20260927,Engineering,Preventive Maintenance,PM - Manufacturing Tank,PRE/01164,preventive_maintenance,quarterly,specific_date,2026-09-27,2026-10-07,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-206-20260927,Engineering,Preventive Maintenance,PM - Liquid Storage Tank,PRE/01209,preventive_maintenance,quarterly,specific_date,2026-09-27,2026-10-07,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-215-20260927,Engineering,Preventive Maintenance,PM - Liquid Storage Tank – 5 KL,PRE/01211,preventive_maintenance,quarterly,specific_date,2026-09-27,2026-10-07,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-001-20261004,Engineering,Preventive Maintenance,PM - PW Generation Plant RO Water Plant,UTL/04001,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY; source sheet: PM UTILITY,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-002-20261004,Engineering,Preventive Maintenance,PM - PW water skid & Recirculation system 00,UTL/04002,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY; source sheet: PM UTILITY,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-003-20261004,Engineering,Preventive Maintenance,PM - PW Water Skid & Recirculation System 01,UTL/04003,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY; source sheet: PM UTILITY,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-004-20261004,Engineering,Preventive Maintenance,PM - Effluent Treatment Plant,UTL/04017,preventive_maintenance,quarterly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q/HY; source sheet: PM UTILITY,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-047-20261004,Engineering,Preventive Maintenance,PM - Water Softener Plant,UTL/04214,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/HY/Y; source sheet: PM UTILITY,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-071-20261004,Engineering,Preventive Maintenance,PM - AHU-1,UTL/04227,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-072-20261004,Engineering,Preventive Maintenance,PM - AHU-2,UTL/04228,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-073-20261004,Engineering,Preventive Maintenance,PM - AHU-3,UTL/04229,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-074-20261004,Engineering,Preventive Maintenance,PM - AHU-4,UTL/04230,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-075-20261004,Engineering,Preventive Maintenance,PM - AHU-5,UTL/04231,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-076-20261004,Engineering,Preventive Maintenance,PM - AHU-6,UTL/04232,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-077-20261004,Engineering,Preventive Maintenance,PM - AHU-7,UTL/04233,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-078-20261004,Engineering,Preventive Maintenance,PM - AHU-8,UTL/04234,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-079-20261004,Engineering,Preventive Maintenance,PM - AHU-9,UTL/04235,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-080-20261004,Engineering,Preventive Maintenance,PM - AHU-10,UTL/04236,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-081-20261004,Engineering,Preventive Maintenance,PM - AHU-11A,UTL/04237,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-082-20261004,Engineering,Preventive Maintenance,PM - AHU-12A,UTL/04238,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-083-20261004,Engineering,Preventive Maintenance,PM - AHU-13,UTL/04239,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-084-20261004,Engineering,Preventive Maintenance,PM - AHU-14,UTL/04240,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-085-20261004,Engineering,Preventive Maintenance,PM - AHU-15,UTL/04241,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY/Y; source sheet: PM AHU I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-134-20261004,Engineering,Preventive Maintenance,PM - 96 Station Rotary Bottle Washing Machine,PRE/01008,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-135-20261004,Engineering,Preventive Maintenance,PM - 6-Head Volumetric Bottle Filling & ROPP Cap Sealing Machine (MONO-BLOCK),PRE/01009,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-136-20261004,Engineering,Preventive Maintenance,PM - Automatic Bottle Labeling Machine-I,PRE/01013,preventive_maintenance,quarterly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-137-20261004,Engineering,Preventive Maintenance,PM - Automatic Bottle Labeling Machine-II,PRE/01014,preventive_maintenance,quarterly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-138-20261004,Engineering,Preventive Maintenance,PM - Self Adhesive Labeling Machine(Round Bottle),PRE/01015,preventive_maintenance,quarterly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-156-20261004,Engineering,Preventive Maintenance,PM - GMP Model 4 head Filling Machine,PRE/01054,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-157-20261004,Engineering,Preventive Maintenance,PM - Self Adhesive Labeling Machine (Flat Bottle),PRE/01055,preventive_maintenance,quarterly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-158-20261004,Engineering,Preventive Maintenance,PM - Single Head Cap Sealing Machine,PRE/01056,preventive_maintenance,quarterly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-172-20261004,Engineering,Preventive Maintenance,PM - Bottle Washing Machine – III,PRE/01105,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-175-20261004,Engineering,Preventive Maintenance,PM - Domino Inkjet Barcode Printing Machine,PRE/01124,preventive_maintenance,quarterly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-176-20261004,Engineering,Preventive Maintenance,PM - Single Head Filling Machine,PRE/01149,preventive_maintenance,quarterly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-181-20261004,Engineering,Preventive Maintenance,PM - 8 Head Volumetric Bottle Filling Machine,PRE/01166,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-182-20261004,Engineering,Preventive Maintenance,PM - 6 Head ROPP Cap Sealing Machine,PRE/01167,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q/HY; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
ENG-PM-192-20261004,Engineering,Preventive Maintenance,PM - 96 Station Rotary Bottle Washing Machine,PRE/01180,preventive_maintenance,monthly,specific_date,2026-10-04,2026-10-14,,,pending,,pending,engineering@enicarpharma.com,,,,raw freq: M/Q; source sheet: PM PRODUCTION I,Engineering/Preventive Maintenance Planner 2026.xlsx
